type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31109535,-157.8902165,21.31109535,-157.8902165,,FALSE,FALSE,,,9.27,,,2024/04/17 19:56:30+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31109484,-157.8902192,21.31109484,-157.8902192,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:31+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31109426,-157.890222,21.31109426,-157.890222,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:32+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31109359,-157.8902246,21.31109359,-157.8902246,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:33+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31109158,-157.890228,21.31109158,-157.890228,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:34+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108982,-157.8902319,21.31108982,-157.8902319,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:35+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108613,-157.8902369,21.31108613,-157.8902369,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:36+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108462,-157.8902395,21.31108462,-157.8902395,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:37+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108345,-157.8902423,21.31108345,-157.8902423,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:38+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108244,-157.8902455,21.31108244,-157.8902455,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:39+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108152,-157.8902486,21.31108152,-157.8902486,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:40+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108177,-157.8902514,21.31108177,-157.8902514,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:41+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108152,-157.8902544,21.31108152,-157.8902544,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:42+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108135,-157.8902571,21.31108135,-157.8902571,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:43+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108135,-157.89026,21.31108135,-157.89026,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:44+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31108085,-157.8902626,21.31108085,-157.8902626,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:45+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107917,-157.8902641,21.31107917,-157.8902641,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:46+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107858,-157.8902649,21.31107858,-157.8902649,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:47+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107808,-157.8902658,21.31107808,-157.8902658,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:48+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107749,-157.8902667,21.31107749,-157.8902667,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:49+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107699,-157.8902677,21.31107699,-157.8902677,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:50+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.3110764,-157.8902688,21.3110764,-157.8902688,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:51+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107573,-157.8902697,21.31107573,-157.8902697,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:52+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107506,-157.8902707,21.31107506,-157.8902707,,FALSE,FALSE,,,9.75,,,2024/04/17 19:56:53+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107423,-157.8902716,21.31107423,-157.8902716,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:54+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107364,-157.8902726,21.31107364,-157.8902726,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:55+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107297,-157.8902734,21.31107297,-157.8902734,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:56+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.3110723,-157.8902746,21.3110723,-157.8902746,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:57+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107171,-157.8902756,21.31107171,-157.8902756,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:58+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107112,-157.8902766,21.31107112,-157.8902766,,FALSE,FALSE,,,10.23,,,2024/04/17 19:56:59+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:56,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107062,-157.8902777,21.31107062,-157.8902777,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:00+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31107012,-157.8902787,21.31107012,-157.8902787,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:01+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.3110697,-157.8902799,21.3110697,-157.8902799,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:02+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106936,-157.8902811,21.31106936,-157.8902811,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:03+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106878,-157.8902822,21.31106878,-157.8902822,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:04+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106827,-157.8902832,21.31106827,-157.8902832,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:05+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106786,-157.8902842,21.31106786,-157.8902842,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:06+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106735,-157.8902856,21.31106735,-157.8902856,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:07+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106693,-157.8902867,21.31106693,-157.8902867,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:08+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106651,-157.8902881,21.31106651,-157.8902881,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:09+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106559,-157.8902892,21.31106559,-157.8902892,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:10+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106459,-157.8902903,21.31106459,-157.8902903,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:11+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106341,-157.8902911,21.31106341,-157.8902911,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:12+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106232,-157.8902918,21.31106232,-157.8902918,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:13+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106107,-157.8902925,21.31106107,-157.8902925,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:14+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105989,-157.8902932,21.31105989,-157.8902932,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:15+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105889,-157.8902938,21.31105889,-157.8902938,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:16+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105771,-157.8902945,21.31105771,-157.8902945,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:17+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105662,-157.890295,21.31105662,-157.890295,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:18+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.3110557,-157.8902955,21.3110557,-157.8902955,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:19+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105478,-157.8902961,21.31105478,-157.8902961,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:20+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105285,-157.8902972,21.31105285,-157.8902972,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:22+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105201,-157.8902976,21.31105201,-157.8902976,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:23+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105126,-157.8902981,21.31105126,-157.8902981,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:24+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105042,-157.8902986,21.31105042,-157.8902986,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:25+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104983,-157.8902987,21.31104983,-157.8902987,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:26+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104916,-157.8902988,21.31104916,-157.8902988,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:27+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104849,-157.8902988,21.31104849,-157.8902988,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:28+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104799,-157.8902985,21.31104799,-157.8902985,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:29+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104757,-157.8902984,21.31104757,-157.8902984,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:30+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104732,-157.8902982,21.31104732,-157.8902982,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:31+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104698,-157.890298,21.31104698,-157.890298,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:32+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104682,-157.8902978,21.31104682,-157.8902978,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:33+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104673,-157.8902978,21.31104673,-157.8902978,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:34+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104682,-157.8902978,21.31104682,-157.8902978,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:35+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104698,-157.8902977,21.31104698,-157.8902977,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:36+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104732,-157.8902975,21.31104732,-157.8902975,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:37+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104757,-157.8902971,21.31104757,-157.8902971,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:38+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104757,-157.8902968,21.31104757,-157.8902968,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:39+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104765,-157.8902964,21.31104765,-157.8902964,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:40+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104774,-157.8902959,21.31104774,-157.8902959,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:41+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104791,-157.8902953,21.31104791,-157.8902953,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:42+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104866,-157.8902945,21.31104866,-157.8902945,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:43+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31104967,-157.8902939,21.31104967,-157.8902939,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:44+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105067,-157.8902933,21.31105067,-157.8902933,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:45+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105176,-157.8902924,21.31105176,-157.8902924,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:46+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105268,-157.8902917,21.31105268,-157.8902917,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:47+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105352,-157.8902907,21.31105352,-157.8902907,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:48+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105444,-157.8902898,21.31105444,-157.8902898,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:49+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105537,-157.8902888,21.31105537,-157.8902888,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:50+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.3110557,-157.8902876,21.3110557,-157.8902876,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:51+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105587,-157.8902867,21.31105587,-157.8902867,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:52+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.3110562,-157.8902858,21.3110562,-157.8902858,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:53+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105746,-157.8902845,21.31105746,-157.8902845,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:54+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105788,-157.8902833,21.31105788,-157.8902833,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:55+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105838,-157.8902821,21.31105838,-157.8902821,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:56+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105889,-157.8902808,21.31105889,-157.8902808,,FALSE,FALSE,,,10.71,,,2024/04/17 19:57:57+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105931,-157.8902797,21.31105931,-157.8902797,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:58+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31105981,-157.8902782,21.31105981,-157.8902782,,FALSE,FALSE,,,10.23,,,2024/04/17 19:57:59+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:57,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.3110604,-157.8902768,21.3110604,-157.8902768,,FALSE,FALSE,,,10.23,,,2024/04/17 19:58:00+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:58,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106098,-157.8902753,21.31106098,-157.8902753,,FALSE,FALSE,,,10.23,,,2024/04/17 19:58:01+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:58,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106266,-157.8902736,21.31106266,-157.8902736,,FALSE,FALSE,,,10.23,,,2024/04/17 19:58:02+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:58,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106408,-157.8902721,21.31106408,-157.8902721,,FALSE,FALSE,,,10.23,,,2024/04/17 19:58:03+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:58,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106542,-157.8902709,21.31106542,-157.8902709,,FALSE,FALSE,,,10.23,,,2024/04/17 19:58:04+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:58,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106601,-157.8902695,21.31106601,-157.8902695,,FALSE,FALSE,,,10.23,,,2024/04/17 19:58:05+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:58,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106651,-157.8902681,21.31106651,-157.8902681,,FALSE,FALSE,,,10.23,,,2024/04/17 19:58:06+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:58,,
TRACK,Current Track: 17 APR 2024 09:56,T1,21.31106702,-157.8902668,21.31106702,-157.8902668,,FALSE,FALSE,,,10.23,,,2024/04/17 19:58:07+00,garmin GPS 73 Worldwide Software Version 250,,4/17/2024 9:58,,
