type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,IN WATER TES,T1,21.30395573,-157.870671,21.30395573,-157.870671,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:05+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395581,-157.8706711,21.30395581,-157.8706711,,FALSE,FALSE,,,26.57,,,2024/04/17 00:10:06+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395589,-157.8706711,21.30395589,-157.8706711,,FALSE,FALSE,,,26.57,,,2024/04/17 00:10:07+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395598,-157.8706713,21.30395598,-157.8706713,,FALSE,FALSE,,,26.57,,,2024/04/17 00:10:08+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395598,-157.8706714,21.30395598,-157.8706714,,FALSE,FALSE,,,26.57,,,2024/04/17 00:10:09+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395589,-157.8706716,21.30395589,-157.8706716,,FALSE,FALSE,,,26.57,,,2024/04/17 00:10:10+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395581,-157.8706716,21.30395581,-157.8706716,,FALSE,FALSE,,,26.57,,,2024/04/17 00:10:11+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395573,-157.8706716,21.30395573,-157.8706716,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:12+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395573,-157.8706716,21.30395573,-157.8706716,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:13+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395556,-157.8706716,21.30395556,-157.8706716,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:14+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395531,-157.8706716,21.30395531,-157.8706716,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:15+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395531,-157.8706716,21.30395531,-157.8706716,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:16+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395531,-157.8706716,21.30395531,-157.8706716,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:17+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395531,-157.8706716,21.30395531,-157.8706716,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:18+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395539,-157.8706717,21.30395539,-157.8706717,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:19+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395531,-157.8706718,21.30395531,-157.8706718,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:20+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395531,-157.8706717,21.30395531,-157.8706717,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:21+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395522,-157.8706716,21.30395522,-157.8706716,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:22+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395497,-157.8706714,21.30395497,-157.8706714,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:23+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.3039548,-157.8706711,21.3039548,-157.8706711,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:24+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395472,-157.8706709,21.30395472,-157.8706709,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:25+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.3039548,-157.8706706,21.3039548,-157.8706706,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:26+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395464,-157.8706706,21.30395464,-157.8706706,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:27+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395455,-157.8706705,21.30395455,-157.8706705,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:28+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395447,-157.8706704,21.30395447,-157.8706704,,FALSE,FALSE,,,26.09,,,2024/04/17 00:10:29+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395413,-157.8706703,21.30395413,-157.8706703,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:30+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.3039538,-157.8706702,21.3039538,-157.8706702,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:31+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395371,-157.8706701,21.30395371,-157.8706701,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:32+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.87067,21.30395355,-157.87067,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:33+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395346,-157.8706698,21.30395346,-157.8706698,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:34+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395346,-157.8706696,21.30395346,-157.8706696,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:35+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.8706695,21.30395355,-157.8706695,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:36+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.8706695,21.30395355,-157.8706695,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:37+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395363,-157.8706694,21.30395363,-157.8706694,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:38+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395371,-157.8706693,21.30395371,-157.8706693,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:39+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.3039538,-157.870669,21.3039538,-157.870669,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:40+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395371,-157.8706689,21.30395371,-157.8706689,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:41+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395363,-157.8706688,21.30395363,-157.8706688,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:42+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.8706686,21.30395355,-157.8706686,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:43+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395363,-157.8706685,21.30395363,-157.8706685,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:44+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395371,-157.8706685,21.30395371,-157.8706685,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:45+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395371,-157.8706684,21.30395371,-157.8706684,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:46+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395388,-157.8706682,21.30395388,-157.8706682,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:47+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395388,-157.8706681,21.30395388,-157.8706681,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:48+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395388,-157.870668,21.30395388,-157.870668,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:49+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.3039538,-157.8706679,21.3039538,-157.8706679,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:50+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395371,-157.8706679,21.30395371,-157.8706679,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:51+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.8706677,21.30395355,-157.8706677,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:52+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395346,-157.8706675,21.30395346,-157.8706675,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:53+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395346,-157.8706674,21.30395346,-157.8706674,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:54+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.8706673,21.30395355,-157.8706673,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:55+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.8706671,21.30395355,-157.8706671,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:56+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.870667,21.30395355,-157.870667,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:57+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.8706668,21.30395355,-157.8706668,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:58+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395355,-157.8706667,21.30395355,-157.8706667,,FALSE,FALSE,,,25.61,,,2024/04/17 00:10:59+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:10,,
TRACK,IN WATER TES,T1,21.30395338,-157.8706669,21.30395338,-157.8706669,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:00+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.3039533,-157.8706669,21.3039533,-157.8706669,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:01+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395338,-157.8706669,21.30395338,-157.8706669,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:02+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395346,-157.8706669,21.30395346,-157.8706669,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:03+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395346,-157.8706668,21.30395346,-157.8706668,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:04+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395346,-157.8706668,21.30395346,-157.8706668,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:05+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395338,-157.8706666,21.30395338,-157.8706666,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:06+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395321,-157.8706664,21.30395321,-157.8706664,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:07+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395313,-157.8706664,21.30395313,-157.8706664,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:08+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395296,-157.8706664,21.30395296,-157.8706664,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:09+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395296,-157.8706663,21.30395296,-157.8706663,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:10+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395304,-157.8706662,21.30395304,-157.8706662,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:11+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395304,-157.8706662,21.30395304,-157.8706662,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:12+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395296,-157.8706661,21.30395296,-157.8706661,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:13+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395279,-157.870666,21.30395279,-157.870666,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:14+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395296,-157.870666,21.30395296,-157.870666,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:15+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395313,-157.8706659,21.30395313,-157.8706659,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:16+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395313,-157.8706659,21.30395313,-157.8706659,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:17+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395321,-157.8706658,21.30395321,-157.8706658,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:18+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395304,-157.8706657,21.30395304,-157.8706657,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:19+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395304,-157.8706659,21.30395304,-157.8706659,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:20+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395338,-157.8706662,21.30395338,-157.8706662,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:21+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395363,-157.8706665,21.30395363,-157.8706665,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:22+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.3039538,-157.8706666,21.3039538,-157.8706666,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:23+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395405,-157.8706667,21.30395405,-157.8706667,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:24+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395413,-157.8706668,21.30395413,-157.8706668,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:25+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.3039538,-157.870667,21.3039538,-157.870667,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:26+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395371,-157.870667,21.30395371,-157.870667,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:27+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395363,-157.870667,21.30395363,-157.870667,,FALSE,FALSE,,,25.61,,,2024/04/17 00:11:28+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395355,-157.870667,21.30395355,-157.870667,,FALSE,FALSE,,,25.13,,,2024/04/17 00:11:29+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395338,-157.870667,21.30395338,-157.870667,,FALSE,FALSE,,,25.13,,,2024/04/17 00:11:30+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
TRACK,IN WATER TES,T1,21.30395321,-157.8706669,21.30395321,-157.8706669,,FALSE,FALSE,,,25.13,,,2024/04/17 00:11:31+00,garmin GPS 73 Worldwide Software Version 250,,4/16/2024 14:11,,
